,product_id,product_category,product_name,product_price,scrapy_datetime,style_id,color_id,color_name,Fit,Composition
86,1008549004,men_jeans_regular,Regular Jeans,$ 19.99,2022-01-29 13:15:13,1008549,004,Denim blue,Regular fit,"Shell: Cotton 99%, Spandex 1%"
87,1008549004,men_jeans_regular,Regular Jeans,$ 19.99,2022-01-29 13:15:13,1008549,004,Denim blue,Regular fit,"Pocket lining: Polyester 63%, Cotton 37%"
88,1008549004,men_jeans_regular,Regular Jeans,$ 19.99,2022-01-29 13:15:13,1008549,004,Black,Regular fit,"Shell: Cotton 99%, Spandex 1%"
89,1008549004,men_jeans_regular,Regular Jeans,$ 19.99,2022-01-29 13:15:13,1008549,004,Black,Regular fit,"Pocket lining: Polyester 63%, Cotton 37%"
90,1008549004,men_jeans_regular,Regular Jeans,$ 19.99,2022-01-29 13:15:13,1008549,004,Light denim blue,Regular fit,"Shell: Cotton 99%, Spandex 1%"
91,1008549004,men_jeans_regular,Regular Jeans,$ 19.99,2022-01-29 13:15:13,1008549,004,Light denim blue,Regular fit,"Pocket lining: Polyester 63%, Cotton 37%"
92,1008549004,men_jeans_regular,Regular Jeans,$ 19.99,2022-01-29 13:15:13,1008549,004,Denim blue,Regular fit,Pocket: Cotton 100%
93,1008549004,men_jeans_regular,Regular Jeans,$ 19.99,2022-01-29 13:15:13,1008549,004,Denim blue,Regular fit,"Shell: Cotton 99%, Spandex 1%"
94,1008549004,men_jeans_regular,Regular Jeans,$ 19.99,2022-01-29 13:15:13,1008549,004,Dark blue,Regular fit,Pocket: Cotton 100%
95,1008549004,men_jeans_regular,Regular Jeans,$ 19.99,2022-01-29 13:15:13,1008549,004,Dark blue,Regular fit,"Shell: Cotton 99%, Spandex 1%"
96,1008549004,men_jeans_regular,Regular Jeans,$ 19.99,2022-01-29 13:15:13,1008549,004,Light denim blue,Regular fit,Pocket: Cotton 100%
97,1008549004,men_jeans_regular,Regular Jeans,$ 19.99,2022-01-29 13:15:13,1008549,004,Light denim blue,Regular fit,"Shell: Cotton 99%, Spandex 1%"
98,1008549004,men_jeans_regular,Regular Jeans,$ 19.99,2022-01-29 13:15:13,1008549,004,Dark blue,Regular fit,"Pocket lining: Polyester 65%, Cotton 35%"
99,1008549004,men_jeans_regular,Regular Jeans,$ 19.99,2022-01-29 13:15:13,1008549,004,Dark blue,Regular fit,"Shell: Cotton 99%, Spandex 1%"
100,1008549004,men_jeans_regular,Regular Jeans,$ 19.99,2022-01-29 13:15:13,1008549,004,Black,Regular fit,"Pocket lining: Polyester 65%, Cotton 35%"
101,1008549004,men_jeans_regular,Regular Jeans,$ 19.99,2022-01-29 13:15:13,1008549,004,Black,Regular fit,"Shell: Cotton 99%, Spandex 1%"
102,1008549004,men_jeans_regular,Regular Jeans,$ 19.99,2022-01-29 13:15:13,1008549,004,Light denim blue,Regular fit,"Pocket lining: Polyester 65%, Cotton 35%"
103,1008549004,men_jeans_regular,Regular Jeans,$ 19.99,2022-01-29 13:15:13,1008549,004,Light denim blue,Regular fit,"Shell: Cotton 99%, Spandex 1%"
104,0875105016,men_jeans_relaxed,Relaxed Jeans,$ 29.99,2022-01-29 13:15:13,0875105,016,Denim blue,Relaxed fit,Shell: Cotton 100%
